Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
98.277524800,0,1,0,0,1,1,1,0
98.277529100,1,0,0,0,1,0,0,0
98.650422900,1,0,0,0,0,1,0,0
98.651366950,1,0,0,0,1,0,1,0
98.651368600,1,0,0,0,0,0,0,1
98.651391700,1,0,0,0,1,1,0,0
98.777508650,0,1,0,0,1,0,0,1
98.777535650,0,1,0,0,0,0,1,0
98.777535800,0,1,0,0,0,0,0,1
98.777536050,0,1,0,0,0,1,1,1
98.777536100,0,1,0,0,0,1,1,0
98.777537250,0,1,0,0,1,1,1,0
98.777541450,1,1,0,0,1,1,1,0
98.777541500,1,0,0,0,1,0,0,0
99.241611550,1,0,0,0,1,0,0,1
99.277515550,0,1,0,0,1,0,0,1
99.277542150,0,1,0,0,1,0,1,1
99.277542200,0,1,0,0,0,0,1,0
99.277542350,0,1,0,0,0,0,1,1
99.277542400,0,1,0,0,0,0,0,1
99.277542750,0,1,0,0,0,1,1,0
99.277543600,0,1,0,0,1,1,1,0
99.277547800,1,0,0,0,1,0,0,0
99.650425700,1,0,0,0,0,1,0,0
99.651379150,1,0,0,0,1,0,1,0
99.651380850,1,0,0,0,0,0,0,1
99.651404600,1,0,0,0,1,1,0,0
99.777520500,0,1,0,0,1,0,0,1
99.777547900,0,1,0,0,0,0,1,0
99.777548100,0,1,0,0,0,0,0,1
99.777548450,0,1,0,0,0,1,1,0
99.777549350,0,1,0,0,1,1,1,0
99.777553900,1,0,0,0,1,0,0,0
100.241626200,1,0,0,0,1,0,0,1
100.277527500,0,1,0,0,1,0,0,1
100.277553750,0,1,0,0,0,0,1,1
100.277553800,0,1,0,0,0,0,1,0
100.277554050,0,1,0,0,0,0,0,1
100.277554350,0,1,0,0,0,1,1,1
100.277554400,0,1,0,0,0,1,1,0
100.277555200,0,1,0,0,1,1,1,0
100.277559900,1,0,0,0,1,0,0,0
100.650441150,1,0,0,0,0,1,0,0
100.651390250,1,0,0,0,1,0,1,0
100.651391950,1,0,0,0,0,0,0,1
100.651415450,1,0,0,0,1,1,0,0
100.777531500,0,1,0,0,1,0,0,1
100.777558500,0,1,0,0,0,0,1,0
100.777558850,0,1,0,0,0,0,0,1
100.777559150,0,1,0,0,0,1,1,0
100.777560000,0,1,0,0,1,1,1,0
100.777564300,1,1,0,0,1,1,1,0
100.777564350,1,0,0,0,1,0,0,0
101.241645950,1,0,0,0,1,0,0,1
101.277536200,1,1,0,0,1,0,0,1
101.277536250,0,1,0,0,1,0,0,1
101.277562850,0,1,0,0,0,0,1,0
101.277563100,0,1,0,0,0,0,0,1
101.277563500,0,1,0,0,0,1,1,0
101.277564350,0,1,0,0,1,1,1,0
101.277568950,1,0,0,0,1,0,0,0
101.650464650,1,0,0,0,0,1,0,0
101.651411100,1,0,0,0,1,0,1,0
101.651412750,1,0,0,0,0,0,0,1
101.651436100,1,0,0,0,1,1,0,0
101.777543000,1,1,0,0,1,1,0,1
101.777543050,0,1,0,0,1,0,0,1
101.777569450,0,1,0,0,0,0,1,0
101.777569800,0,1,0,0,0,0,1,1
101.777569850,0,1,0,0,0,0,0,1
101.777570150,0,1,0,0,0,1,1,0
101.777571000,0,1,0,0,1,1,1,0
101.777575400,1,0,0,0,1,0,0,0
102.241664700,1,0,0,0,1,0,0,1
102.277549650,0,1,0,0,1,0,0,1
102.277575700,0,1,0,0,0,0,1,0
102.277575950,0,1,0,0,0,0,0,1
102.277576300,0,1,0,0,0,1,1,0
102.277577450,0,1,0,0,1,1,1,0
102.277581950,1,0,0,0,1,0,0,0
102.650482000,1,0,0,0,0,1,0,0
102.651422600,1,0,0,0,1,0,1,0
102.651424300,1,0,0,0,0,0,0,1
102.651447900,1,0,0,0,1,1,0,0
102.777561850,1,1,0,0,1,1,0,1
102.777561900,0,1,0,0,1,0,0,1
102.777588650,0,1,0,0,1,0,1,1
102.777588700,0,1,0,0,0,0,1,0
102.777588900,0,1,0,0,0,0,0,1
102.777589250,0,1,0,0,0,1,1,0
102.777590250,0,1,0,0,1,1,1,0
102.777594450,1,0,0,0,1,0,0,0
103.241682750,1,0,0,0,1,0,0,1
103.277562250,0,1,0,0,1,0,0,1
103.277589400,0,1,0,0,0,0,1,0
103.277589600,0,1,0,0,0,0,1,1
103.277589650,0,1,0,0,0,0,0,1
103.277590000,0,1,0,0,0,1,1,1
103.277590050,0,1,0,0,0,1,1,0
103.277590900,0,1,0,0,1,1,1,0
103.277595500,1,1,0,0,1,1,1,0
103.277595550,1,0,0,0,1,0,0,0
103.650475900,1,0,0,0,0,1,0,0
103.651425650,1,0,0,0,1,0,1,0
103.651427350,1,0,0,0,0,0,0,1
103.651450850,1,0,0,0,1,1,0,0
103.777571300,1,1,0,0,1,1,0,1
103.777571350,0,1,0,0,1,0,0,1
103.777597950,0,1,0,0,0,0,1,0
103.777598150,0,1,0,0,0,0,0,1
103.777598500,0,1,0,0,0,1,1,0
103.777599600,0,1,0,0,1,1,1,0
103.777603750,1,0,0,0,1,0,0,0
104.241701000,1,0,0,0,1,0,0,1
104.277570850,1,1,0,0,1,0,0,1
104.277570900,0,1,0,0,1,0,0,1
104.277598100,0,1,0,0,0,0,1,0
104.277598400,0,1,0,0,0,0,0,1
104.277598700,0,1,0,0,0,1,1,0
104.277599600,0,1,0,0,1,1,1,0
104.277603800,1,0,0,0,1,0,0,0
104.650499200,1,0,0,0,0,1,0,0
104.651446600,1,0,0,0,1,0,1,0
104.651448250,1,0,0,0,0,0,1,1
104.651448300,1,0,0,0,0,0,0,1
104.651471650,1,0,0,0,1,1,0,0
104.777582050,1,1,0,0,1,1,0,1
104.777582100,0,1,0,0,1,0,0,1
104.777609900,0,1,0,0,0,0,1,0
104.777610150,0,1,0,0,0,0,0,1
104.777610450,0,1,0,0,0,1,1,1
104.777610500,0,1,0,0,0,1,1,0
104.777611350,0,1,0,0,1,1,1,0
104.777615800,1,0,0,0,1,0,0,0
105.241709500,1,0,0,0,1,0,0,1
105.277593500,0,1,0,0,1,0,0,1
105.277619950,0,1,0,0,0,0,1,0
105.277620200,0,1,0,0,0,0,1,1
105.277620250,0,1,0,0,0,0,0,1
105.277620600,0,1,0,0,0,1,1,0
105.277621450,0,1,0,0,1,1,1,0
105.277625950,1,0,0,0,1,0,0,0
105.650520050,1,0,0,0,1,1,0,0
105.650520100,1,0,0,0,0,1,0,0
105.651457700,1,0,0,0,1,1,1,0
105.651457750,1,0,0,0,1,0,1,0
105.651459400,1,0,0,0,0,0,0,1
105.651483300,1,0,0,0,1,1,0,1
105.651483350,1,0,0,0,1,1,0,0
105.777611950,0,1,0,0,1,0,0,1
105.777639000,0,1,0,0,0,0,1,0
105.777639200,0,1,0,0,0,0,0,1
105.777639550,0,1,0,0,0,1,1,0
105.777640450,0,1,0,0,1,1,1,0
105.777644900,1,0,0,0,1,0,0,0
106.241712850,1,0,0,0,1,0,0,1
106.277616600,1,1,0,0,1,0,0,1
106.277616650,0,1,0,0,1,0,0,1
106.277643650,0,1,0,0,0,0,1,0
106.277643900,0,1,0,0,0,0,0,1
106.277644250,0,1,0,0,0,1,1,1
106.277644300,0,1,0,0,0,1,1,0
106.277645100,0,1,0,0,1,1,1,0
106.277649800,1,0,0,0,1,0,0,0
106.650523700,1,0,0,0,0,1,0,0
106.651469700,1,0,0,0,1,0,1,0
106.651471350,1,0,0,0,0,0,0,1
106.651495200,1,0,0,0,1,1,0,1
106.651495250,1,0,0,0,1,1,0,0
106.777629800,0,1,0,0,1,0,0,1
106.777656600,0,1,0,0,0,0,1,0
106.777656800,0,1,0,0,0,0,0,1
106.777657150,0,1,0,0,0,1,1,0
106.777658000,0,1,0,0,1,1,1,0
106.777662450,1,0,0,0,1,0,0,0
107.241725450,1,0,0,0,1,0,0,1
107.277629850,0,1,0,0,1,0,0,1
107.277656550,0,1,0,0,1,0,1,1
107.277656600,0,1,0,0,0,0,1,0
107.277656800,0,1,0,0,0,0,0,1
107.277657150,0,1,0,0,0,1,1,1
107.277657200,0,1,0,0,0,1,1,0
107.277658000,0,1,0,0,1,1,1,0
107.277662400,1,0,0,0,1,0,0,0
107.650532300,1,0,0,0,1,1,0,0
107.650532350,1,0,0,0,0,1,0,0
107.651472700,1,0,0,0,1,0,1,0
107.651474650,1,0,0,0,0,0,0,1
107.651497650,1,0,0,0,1,1,0,0
107.777637800,0,1,0,0,1,0,0,1
107.777664300,0,1,0,0,0,0,1,0
107.777664500,0,1,0,0,0,0,1,1
107.777664550,0,1,0,0,0,0,0,1
107.777664850,0,1,0,0,0,1,1,0
107.777665750,0,1,0,0,1,1,1,0
107.777670100,1,1,0,0,1,1,1,0
107.777670150,1,0,0,0,1,0,0,0
108.241742500,1,0,0,0,1,0,0,1
108.277642600,0,1,0,0,1,0,0,1
108.277668800,0,1,0,0,0,0,1,0
108.277669050,0,1,0,0,0,0,0,1
108.277669450,0,1,0,0,0,1,1,0
108.277670300,0,1,0,0,1,1,1,0
108.277674950,1,0,0,0,1,0,0,0
108.650545850,1,0,0,0,0,1,0,0
108.651484850,1,0,0,0,1,0,1,0
108.651486500,1,0,0,0,0,0,0,1
108.651510100,1,0,0,0,1,1,0,0
108.777654550,0,1,0,0,1,0,0,1
108.777681150,0,1,0,0,0,0,1,0
108.777681400,0,1,0,0,0,0,0,1
108.777681700,0,1,0,0,0,1,1,0
108.777682550,0,1,0,0,1,1,1,0
108.777686950,1,0,0,0,1,0,0,0
109.241756500,1,0,0,0,1,0,0,1
109.277661750,0,1,0,0,1,0,0,1
109.277688050,0,1,0,0,1,0,1,1
109.277688100,0,1,0,0,0,0,1,0
109.277688250,0,1,0,0,0,0,1,1
109.277688300,0,1,0,0,0,0,0,1
109.277688650,0,1,0,0,0,1,1,0
109.277689700,0,1,0,0,1,1,1,0
109.277693750,1,0,0,0,1,0,0,0
109.650558850,1,0,0,0,0,1,0,0
109.651495750,1,0,0,0,1,1,1,0
109.651495800,1,0,0,0,1,0,1,0
109.651497500,1,0,0,0,0,0,0,1
109.651521500,1,0,0,0,1,1,0,0
109.777677100,0,1,0,0,1,0,0,1
109.777704300,0,1,0,0,0,0,1,0
109.777704500,0,1,0,0,0,0,1,1
109.777704550,0,1,0,0,0,0,0,1
109.777704900,0,1,0,0,0,1,1,0
109.777705700,0,1,0,0,1,1,1,0
109.777710100,1,0,0,0,1,0,0,0
110.241773950,1,0,0,0,1,0,0,1
110.277691000,0,1,0,0,1,0,0,1
110.277717300,0,1,0,0,0,0,1,0
110.277717550,0,1,0,0,0,0,0,1
110.277717900,0,1,0,0,0,1,1,0
110.277718750,0,1,0,0,1,1,1,0
110.277723150,1,1,0,0,1,1,1,0
110.277723200,1,0,0,0,1,0,0,0
110.650555850,1,0,0,0,0,1,0,0
110.651499000,1,0,0,0,1,0,1,0
110.651500700,1,0,0,0,0,0,0,1
110.651523750,1,0,0,0,1,1,0,1
110.651523800,1,0,0,0,1,1,0,0
110.777695000,1,1,0,0,1,1,0,1
110.777695050,0,1,0,0,1,0,0,1
110.777721700,0,1,0,0,1,0,1,1
110.777721750,0,1,0,0,0,0,1,0
110.777721950,0,1,0,0,0,0,0,1
110.777722300,0,1,0,0,0,1,1,0
110.777723200,0,1,0,0,1,1,1,0
110.777727600,1,0,0,0,1,0,0,0
111.241791850,1,0,0,0,1,0,0,1
111.277701950,0,1,0,0,1,0,0,1
111.277728050,0,1,0,0,1,0,1,1
111.277728100,0,1,0,0,0,0,1,0
111.277728300,0,1,0,0,0,0,0,1
111.277728650,0,1,0,0,0,1,1,0
111.277729550,0,1,0,0,1,1,1,0
111.277734050,1,0,0,0,1,0,0,0
111.650572400,1,0,0,0,0,1,0,0
111.651511350,1,0,0,0,1,0,1,0
111.651513150,1,0,0,0,0,0,1,1
111.651513200,1,0,0,0,0,0,0,1
111.651536150,1,0,0,0,1,1,0,1
111.651536200,1,0,0,0,1,1,0,0
111.777706200,0,1,0,0,1,0,0,1
111.777732500,0,1,0,0,1,0,1,1
111.777732550,0,1,0,0,0,0,1,0
111.777732900,0,1,0,0,0,0,0,1
111.777733200,0,1,0,0,0,1,1,0
111.777734050,0,1,0,0,1,1,1,0
111.777738600,1,0,0,0,1,0,0,0
112.241795600,1,0,0,0,1,0,0,1
112.277708500,0,1,0,0,1,0,0,1
112.277735200,0,1,0,0,0,0,1,0
112.277735400,0,1,0,0,0,0,0,1
112.277735750,0,1,0,0,0,1,1,0
112.277736600,0,1,0,0,1,1,1,0
112.277741300,1,0,0,0,1,0,0,0
112.650579100,1,0,0,0,0,1,0,0
112.651523150,1,0,0,0,1,0,1,0
112.651524800,1,0,0,0,0,0,0,1
112.651548450,1,0,0,0,1,1,0,0
112.777715450,0,1,0,0,1,0,0,1
112.777742150,0,1,0,0,0,0,1,0
112.777742350,0,1,0,0,0,0,0,1
112.777742700,0,1,0,0,0,1,1,0
112.777743550,0,1,0,0,1,1,1,0
112.777747900,1,0,0,0,1,0,0,0
113.241813900,1,0,0,0,1,0,0,1
113.277720000,0,1,0,0,1,0,0,1
113.277746050,0,1,0,0,0,0,1,0
113.277746250,0,1,0,0,0,0,1,1
113.277746300,0,1,0,0,0,0,0,1
113.277746650,0,1,0,0,0,1,1,0
113.277747500,0,1,0,0,1,1,1,0
113.277751900,1,0,0,0,1,0,0,0
113.650572700,1,0,0,0,1,1,0,0
113.650572750,1,0,0,0,0,1,0,0
113.651526100,1,0,0,0,1,0,1,0
113.651527800,1,0,0,0,0,0,0,1
113.651551550,1,0,0,0,1,1,0,0
113.777729950,0,1,0,0,1,0,0,1
113.777757300,0,1,0,0,0,0,1,0
113.777757550,0,1,0,0,0,0,0,1
113.777757850,0,1,0,0,0,1,1,0
113.777758700,0,1,0,0,1,1,1,0
113.777763300,1,1,0,0,1,1,1,0
113.777763350,1,0,0,0,1,0,0,0
114.241820250,1,0,0,0,1,0,0,1
114.277729450,0,1,0,0,1,0,0,1
114.277755450,0,1,0,0,0,0,1,0
114.277755650,0,1,0,0,0,0,0,1
114.277756000,0,1,0,0,0,1,1,0
114.277756850,0,1,0,0,1,1,1,0
114.277761500,1,0,0,0,1,0,0,0
114.650590300,1,0,0,0,0,1,0,0
114.651537650,1,0,0,0,1,0,1,0
114.651539350,1,0,0,0,0,0,0,1
114.651562700,1,0,0,0,1,1,0,1
114.651562750,1,0,0,0,1,1,0,0
114.777735100,0,1,0,0,1,0,0,1
114.777762000,0,1,0,0,0,0,1,0
114.777762350,0,1,0,0,0,0,0,1
114.777762700,0,1,0,0,0,1,1,0
114.777763500,0,1,0,0,1,1,1,0
114.777768000,1,0,0,0,1,0,0,0
115.241828650,1,0,0,0,1,0,0,1
115.277749100,1,1,0,0,1,0,0,1
115.277749150,0,1,0,0,1,0,0,1
115.277774900,0,1,0,0,0,0,1,0
115.277775100,0,1,0,0,0,0,1,1
115.277775150,0,1,0,0,0,0,0,1
115.277775500,0,1,0,0,0,1,1,0
115.277776350,0,1,0,0,1,1,1,0
115.277780500,1,1,0,0,1,1,1,0
115.277780550,1,0,0,0,1,0,0,0
115.650592100,1,0,0,0,0,1,0,0
115.651540700,1,0,0,0,1,0,1,0
115.651542600,1,0,0,0,0,0,0,1
115.651565600,1,0,0,0,1,1,0,1
115.651565650,1,0,0,0,1,1,0,0
115.777756450,0,1,0,0,1,0,0,1
115.777783550,0,1,0,0,0,0,1,0
115.777783900,0,1,0,0,0,0,0,1
115.777784200,0,1,0,0,0,1,1,0
115.777785050,0,1,0,0,1,1,1,0
115.777789700,1,0,0,0,1,0,0,0
116.241834250,1,0,0,0,1,0,0,1
116.277766000,0,1,0,0,1,0,0,1
116.277792300,0,1,0,0,0,0,1,0
116.277792500,0,1,0,0,0,0,1,1
116.277792550,0,1,0,0,0,0,0,1
116.277792900,0,1,0,0,0,1,1,0
116.277794050,0,1,0,0,1,1,1,0
116.277798250,1,0,0,0,1,0,0,0
116.650599950,1,0,0,0,1,1,0,0
116.650600000,1,0,0,0,0,1,0,0
116.651552400,1,0,0,0,1,0,1,0
116.651554050,1,0,0,0,1,0,1,1
116.651554100,1,0,0,0,0,0,0,1
116.651577800,1,0,0,0,1,1,0,0
116.777785050,1,1,0,0,1,0,0,1
116.777785100,0,1,0,0,1,0,0,1
116.777812550,0,1,0,0,0,0,1,0
116.777812800,0,1,0,0,0,0,0,1
116.777813150,0,1,0,0,0,1,1,0
116.777814300,0,1,0,0,1,1,1,0
116.777818650,1,0,0,0,1,0,0,0
117.241844650,1,0,0,0,1,0,0,1
117.277801650,0,1,0,0,1,0,0,1
117.277828050,0,1,0,0,0,0,1,0
117.277828300,0,1,0,0,0,0,0,1
117.277828600,0,1,0,0,0,1,1,0
117.277829400,0,1,0,0,1,1,1,0
117.277833650,1,1,0,0,1,1,1,0
117.277833700,1,0,0,0,1,0,0,0
117.650612000,1,0,0,0,0,1,0,0
117.651555500,1,0,0,0,1,0,1,0
117.651557200,1,0,0,0,0,0,0,1
117.651581050,1,0,0,0,1,1,0,0
117.777807200,0,1,0,0,1,0,0,1
117.777833900,0,1,0,0,1,0,1,1
117.777833950,0,1,0,0,0,0,1,0
117.777834300,0,1,0,0,0,0,0,1
117.777834600,0,1,0,0,0,1,1,1
117.777834650,0,1,0,0,0,1,1,0
117.777835500,0,1,0,0,1,1,1,0
117.777840150,1,0,0,0,1,0,0,0
118.241846700,1,0,0,0,1,0,0,1
118.277824700,0,1,0,0,1,0,0,1
118.277851750,0,1,0,0,0,0,1,1
118.277851800,0,1,0,0,0,0,1,0
118.277851950,0,1,0,0,0,0,0,1
118.277852200,0,1,0,0,0,1,1,0
118.277853050,0,1,0,0,1,1,1,0
118.277857550,1,1,0,0,1,0,1,0
118.277857600,1,0,0,0,1,0,0,0
118.650618750,1,0,0,0,0,1,0,0
118.651559200,1,0,0,0,1,0,1,0
118.651560900,1,0,0,0,0,0,0,1
118.651584200,1,0,0,0,1,1,0,1
118.651584250,1,0,0,0,1,1,0,0
118.777835050,0,1,0,0,1,0,0,1
118.777861700,0,1,0,0,0,0,1,0
118.777861900,0,1,0,0,0,0,0,1
118.777862250,0,1,0,0,0,1,1,0
118.777863100,0,1,0,0,1,1,1,0
118.777867700,1,0,0,0,1,0,0,0
119.241855650,1,0,0,0,1,0,0,1
119.277846550,0,1,0,0,1,0,0,1
119.277872400,0,1,0,0,0,0,1,0
119.277872650,0,1,0,0,0,0,0,1
119.277873000,0,1,0,0,0,1,1,0
119.277873850,0,1,0,0,1,1,1,0
119.277878650,1,0,0,0,1,0,0,0
119.650633200,1,0,0,0,0,1,0,0
119.651570300,1,0,0,0,1,0,1,0
119.651572250,1,0,0,0,1,0,1,1
119.651572300,1,0,0,0,0,0,0,1
119.651595800,1,0,0,0,1,1,0,0
119.777857850,0,1,0,0,1,0,0,1
119.777884700,0,1,0,0,0,0,1,0
119.777884950,0,1,0,0,0,0,0,1
119.777885250,0,1,0,0,0,1,1,1
119.777885300,0,1,0,0,0,1,1,0
119.777886150,0,1,0,0,1,1,1,0
119.777890750,1,0,0,0,1,0,0,0
120.241863050,1,0,0,0,1,0,0,1
120.277868650,1,1,0,0,1,0,0,1
120.277868700,0,1,0,0,1,0,0,1
120.277895450,0,1,0,0,0,0,1,0
120.277895700,0,1,0,0,0,0,0,1
120.277896050,0,1,0,0,0,1,1,0
120.277896850,0,1,0,0,1,1,1,0
120.277901350,1,1,0,0,1,1,1,0
120.277901400,1,0,0,0,1,0,0,0
120.650628400,1,0,0,0,1,1,0,0
120.650628450,1,0,0,0,0,1,0,0
120.651582950,1,0,0,0,1,0,1,0
120.651584600,1,0,0,0,0,0,0,1
120.651608400,1,0,0,0,1,1,0,1
120.651608450,1,0,0,0,1,1,0,0
120.777883550,0,1,0,0,1,0,0,1
120.777910000,0,1,0,0,0,0,1,0
120.777910200,0,1,0,0,0,0,1,1
120.777910250,0,1,0,0,0,0,0,1
120.777910550,0,1,0,0,0,1,1,0
120.777911450,0,1,0,0,1,1,1,0
120.777915950,1,0,0,0,1,0,0,0
121.241882000,1,0,0,0,1,0,0,1
121.277898400,0,1,0,0,1,0,0,1
121.277924500,0,1,0,0,0,0,1,0
121.277924700,0,1,0,0,0,0,1,1
121.277924750,0,1,0,0,0,0,0,1
121.277925100,0,1,0,0,0,1,1,0
121.277926200,0,1,0,0,1,1,1,0
121.277930650,1,0,0,0,1,0,0,0
121.650637250,1,0,0,0,1,1,0,0
121.650637300,1,0,0,0,0,1,0,0
121.651585000,1,0,0,0,1,1,1,0
121.651585050,1,0,0,0,1,0,1,0
121.651586700,1,0,0,0,0,0,0,1
121.651610950,1,0,0,0,1,1,0,0
121.777905100,0,1,0,0,1,0,0,1
121.777932300,0,1,0,0,0,0,1,0
121.777932550,0,1,0,0,0,0,0,1
121.777932850,0,1,0,0,0,1,1,0
121.777933750,0,1,0,0,1,1,1,0
121.777937900,1,0,0,0,1,0,0,0
122.241890000,1,0,0,0,1,0,0,1
122.277905550,0,1,0,0,1,0,0,1
122.277931500,0,1,0,0,0,0,1,1
122.277931550,0,1,0,0,0,0,1,0
122.277931750,0,1,0,0,0,0,0,1
122.277932100,0,1,0,0,0,1,1,0
122.277932950,0,1,0,0,1,1,1,0
122.277937600,1,1,0,0,1,0,0,0
122.277937650,1,0,0,0,1,0,0,0
122.650657250,1,0,0,0,0,1,0,0
122.651597200,1,0,0,0,1,0,1,0
122.651598900,1,0,0,0,0,0,0,1
122.651622100,1,0,0,0,1,1,0,0
122.777909100,0,1,0,0,1,0,0,1
122.777935700,0,1,0,0,1,0,1,1
122.777935750,0,1,0,0,0,0,1,0
122.777935950,0,1,0,0,0,0,0,1
122.777936300,0,1,0,0,0,1,1,0
122.777937100,0,1,0,0,1,1,1,0
122.777941550,1,0,0,0,1,0,0,0
123.241904250,1,0,0,0,1,0,0,1
123.277910900,0,1,0,0,1,0,0,1
123.277937450,0,1,0,0,0,0,1,1
123.277937500,0,1,0,0,0,0,1,0
123.277937750,0,1,0,0,0,0,0,1
123.277938050,0,1,0,0,0,1,1,1
123.277938100,0,1,0,0,0,1,1,0
123.277938950,0,1,0,0,1,1,1,0
123.277943150,1,0,0,0,1,0,0,0
123.650665700,1,0,0,0,0,1,0,0
123.651609000,1,0,0,0,1,0,1,0
123.651610650,1,0,0,0,0,0,0,1
123.651633900,1,0,0,0,1,1,0,0
123.777921350,0,1,0,0,1,0,0,1
123.777948450,0,1,0,0,0,0,1,0
123.777949000,0,1,0,0,0,0,0,1
123.777949300,0,1,0,0,0,1,1,0
123.777950150,0,1,0,0,1,1,1,0
123.777954450,1,1,0,0,1,1,1,0
123.777954500,1,0,0,0,1,0,0,0
124.241922000,1,0,0,0,1,0,0,1
124.277923050,0,1,0,0,1,0,0,1
124.277949200,0,1,0,0,0,0,1,0
124.277949450,0,1,0,0,0,0,0,1
124.277949800,0,1,0,0,0,1,1,0
124.277950700,0,1,0,0,1,1,1,0
124.277955300,1,1,0,0,1,0,1,0
124.277955350,1,0,0,0,1,0,0,0
124.650659350,1,0,0,0,0,1,0,0
124.651611650,1,0,0,0,1,0,1,0
124.651613300,1,0,0,0,0,0,0,1
124.651636400,1,0,0,0,1,1,0,0
124.777931700,0,1,0,0,1,0,0,1
124.777959100,0,1,0,0,0,0,1,0
124.777959450,0,1,0,0,0,0,0,1
124.777959750,0,1,0,0,0,1,1,0
124.777960600,0,1,0,0,1,1,1,0
124.777965050,1,0,0,0,1,0,0,0
125.241941100,1,0,0,0,1,0,0,1
125.277935500,0,1,0,0,1,0,0,1
125.277961250,0,1,0,0,0,0,1,0
125.277961450,0,1,0,0,0,0,1,1
125.277961500,0,1,0,0,0,0,0,1
125.277961800,0,1,0,0,0,1,1,0
125.277962650,0,1,0,0,1,1,1,0
125.277967250,1,0,0,0,1,0,0,0
125.650660950,1,0,0,0,0,1,0,0
125.651615100,1,0,0,0,1,0,1,0
125.651616800,1,0,0,0,0,0,0,1
125.651640600,1,0,0,0,1,1,0,1
125.651640650,1,0,0,0,1,1,0,0
125.777950250,0,1,0,0,1,0,0,1
125.777977650,0,1,0,0,0,0,1,0
125.777977850,0,1,0,0,0,0,1,1
125.777977900,0,1,0,0,0,0,0,1
125.777978200,0,1,0,0,0,1,1,0
125.777979050,0,1,0,0,1,1,1,0
125.777983800,1,0,0,0,1,0,0,0
126.241946400,1,0,0,0,1,0,0,1
126.277959850,0,1,0,0,1,0,0,1
126.277986000,0,1,0,0,1,0,1,1
126.277986050,0,1,0,0,0,0,1,0
126.277986250,0,1,0,0,0,0,0,1
126.277986600,0,1,0,0,0,1,1,1
126.277986650,0,1,0,0,0,1,1,0
126.277987450,0,1,0,0,1,1,1,0
126.277991900,1,1,0,0,1,0,1,0
126.277991950,1,0,0,0,1,0,0,0
126.650687150,1,0,0,0,0,1,0,0
126.651626750,1,0,0,0,1,0,1,0
126.651628600,1,0,0,0,0,0,0,1
126.651651750,1,0,0,0,1,1,0,0
126.777978550,0,1,0,0,1,0,0,1
126.778005700,0,1,0,0,0,0,1,0
126.778005900,0,1,0,0,0,0,1,1
126.778005950,0,1,0,0,0,0,0,1
126.778006250,0,1,0,0,0,1,1,0
126.778007150,0,1,0,0,1,1,1,0
126.778011700,1,0,0,0,1,0,0,0
127.241963050,1,0,0,0,1,0,0,1
127.277987900,0,1,0,0,1,0,0,1
127.278014600,0,1,0,0,0,0,1,0
127.278014800,0,1,0,0,0,0,0,1
127.278015150,0,1,0,0,0,1,1,1
127.278015200,0,1,0,0,0,1,1,0
127.278016050,0,1,0,0,1,1,1,0
127.278020350,1,1,0,0,1,0,1,0
127.278020400,1,0,0,0,1,0,0,0
127.650683950,1,0,0,0,0,1,0,0
127.651630150,1,0,0,0,1,0,1,0
127.651632050,1,0,0,0,0,0,0,1
127.651655350,1,0,0,0,1,1,0,0
127.777990550,0,1,0,0,1,0,0,1
127.778017850,0,1,0,0,1,0,1,1
127.778017900,0,1,0,0,0,0,1,0
127.778018100,0,1,0,0,0,0,0,1
127.778018450,0,1,0,0,0,1,1,0
127.778019300,0,1,0,0,1,1,1,0
127.778023650,1,1,0,0,1,1,1,0
127.778023700,1,0,0,0,1,0,0,0
128.241979600,1,0,0,0,1,0,0,1
128.277998750,1,1,0,0,1,0,0,1
128.277998800,0,1,0,0,1,0,0,1
128.278024800,0,1,0,0,0,0,1,0
128.278025050,0,1,0,0,0,0,0,1
128.278025450,0,1,0,0,0,1,1,0
128.278026300,0,1,0,0,1,1,1,0
128.278031050,1,0,0,0,1,0,0,0
128.650688000,1,0,0,0,1,1,0,0
128.650688050,1,0,0,0,0,1,0,0
128.651641550,1,0,0,0,1,1,1,0
128.651641600,1,0,0,0,1,0,1,0
128.651643200,1,0,0,0,1,0,1,1
128.651643250,1,0,0,0,0,0,0,1
128.651667350,1,0,0,0,1,1,0,0
128.778008450,0,1,0,0,1,0,0,1
128.778035650,0,1,0,0,0,0,1,0
128.778035900,0,1,0,0,0,0,0,1
128.778036200,0,1,0,0,0,1,1,0
128.778037050,0,1,0,0,1,1,1,0
128.778041350,1,0,0,0,1,0,0,0
129.241992700,1,0,0,0,1,0,0,1
129.278009100,0,1,0,0,1,0,0,1
129.278035500,0,1,0,0,0,0,1,0
129.278035700,0,1,0,0,0,0,1,1
129.278035750,0,1,0,0,0,0,0,1
129.278036100,0,1,0,0,0,1,1,0
129.278036900,0,1,0,0,1,1,1,0
129.278041700,1,1,0,0,1,1,1,0
129.278041750,1,0,0,0,1,0,0,0
129.650701150,1,0,0,0,0,1,0,0
129.651653150,1,0,0,0,1,0,1,0
129.651654850,1,0,0,0,1,0,1,1
129.651654900,1,0,0,0,0,0,0,1
129.651678550,1,0,0,0,1,1,0,0
129.778012800,0,1,0,0,1,0,0,1
129.778039350,0,1,0,0,0,0,1,0
129.778039600,0,1,0,0,0,0,0,1
