Time [s],Value,Parity Error,Framing Error
359.830809100000010,0x25,,
359.830895499999997,0xCA,,
359.830981899999983,0xA5,,
359.831068300000027,0xA5,,
359.831154700000013,0x02,,
359.831241100000000,0xCC,,
359.831327499999986,0x15,,
359.831413899999973,0x00,,
360.330470100000014,0x01,,
360.330556500000000,0x0A,,
360.330642899999987,0x02,,
360.330729299999973,0xC5,,
360.330815700000016,0x25,,
360.330902100000003,0xCA,,
360.330988499999989,0xA5,,
360.331074899999976,0xA5,,
360.331161300000019,0x02,,
360.331247700000006,0xCC,,
360.331334099999992,0x15,,
360.331420499999979,0x00,,
360.830476700000020,0x01,,
360.830563100000006,0x0A,,
360.830649499999993,0x02,,
360.830735899999979,0xC6,,
360.830822300000023,0x25,,
360.830908700000009,0xB2,,
360.830995099999996,0xAD,,
360.831081499999982,0xA5,,
360.831167900000025,0x02,,
360.831254300000012,0x9D,,
360.831340699999998,0x8C,,
360.831427099999985,0x00,,
361.330474700000025,0x01,,
361.330561100000011,0x0A,,
361.330647499999998,0x02,,
361.330733899999984,0xC6,,
361.330820300000028,0x25,,
361.330906700000014,0xB2,,
361.330993100000001,0xAD,,
361.331079499999987,0xA5,,
361.331165899999974,0x02,,
361.331252300000017,0x9D,,
361.331338700000003,0x8C,,
361.331425099999990,0x00,,
361.830481299999974,0x01,,
361.830567700000017,0x0A,,
361.830654100000004,0x02,,
361.830740499999990,0xC7,,
361.830826899999977,0x25,,
361.830913300000020,0x9A,,
361.830999700000007,0xB5,,
361.831086099999993,0xA5,,
361.831172499999980,0x02,,
361.831258900000023,0xEB,,
361.831345300000010,0x04,,
361.831431699999996,0x00,,
362.330487899999980,0x01,,
362.330574300000023,0x0A,,
362.330660700000010,0x02,,
362.330747099999996,0xC7,,
362.330833499999983,0x25,,
362.330919900000026,0x9A,,
362.331006300000013,0xB5,,
362.331092699999999,0xA5,,
362.331179099999986,0x02,,
362.331265499999972,0xEB,,
362.331351900000016,0x04,,
362.331438300000002,0x00,,
362.830503150000027,0x01,,
362.830589550000013,0x0A,,
362.830675950000000,0x02,,
362.830762349999986,0xC8,,
362.830848749999973,0x25,,
362.830935150000016,0x82,,
362.831021550000003,0xBD,,
362.831107949999989,0xA5,,
362.831194349999976,0x02,,
362.831280750000019,0x76,,
362.831367150000005,0x83,,
362.831453549999992,0x00,,
363.330509749999976,0x01,,
363.330596150000019,0x0A,,
363.330682550000006,0x02,,
363.330768949999992,0xC8,,
363.330855349999979,0x25,,
363.330941750000022,0x82,,
363.331028150000009,0xBD,,
363.331114549999995,0xA5,,
363.331200949999982,0x02,,
363.331287350000025,0x76,,
363.331373750000012,0x83,,
363.331460149999998,0x00,,
363.830525000000023,0x01,,
363.830611350000027,0x0A,,
363.830697750000013,0x02,,
363.830784149999999,0xC9,,
363.830870600000026,0x25,,
363.830956949999972,0xEA,,
363.831043399999999,0xC4,,
363.831129799999985,0xA5,,
363.831216199999972,0x02,,
363.831302600000015,0x1E,,
363.831389000000001,0x4F,,
363.831475399999988,0x00,,
364.330522949999988,0x01,,
364.330609349999975,0x0A,,
364.330695750000018,0x02,,
364.330782150000005,0xC9,,
364.330868549999991,0x25,,
364.330954949999978,0xEA,,
364.331041350000021,0xC4,,
364.331127750000007,0xA5,,
364.331214149999994,0x02,,
364.331300549999980,0x1E,,
364.331386950000024,0x4F,,
364.331473350000010,0x00,,
364.830529549999994,0x01,,
364.830615949999981,0x0A,,
364.830702350000024,0x02,,
364.830788750000011,0xCA,,
364.830875149999997,0x25,,
364.830961549999984,0xD2,,
364.831047950000027,0xCC,,
364.831134350000013,0xA5,,
364.831220750000000,0x02,,
364.831307149999986,0x8F,,
364.831393549999973,0xC3,,
364.831479950000016,0x00,,
365.330536150000000,0x01,,
365.330622549999987,0x0A,,
365.330708949999973,0x02,,
365.330795350000017,0xCA,,
365.330881750000003,0x25,,
365.330968149999990,0xD2,,
365.331054549999976,0xCC,,
365.331140950000020,0xA5,,
365.331227350000006,0x02,,
365.331313749999993,0x8F,,
365.331400149999979,0xC3,,
365.331486550000022,0x00,,
365.830559999999991,0x01,,
365.830646399999978,0x0A,,
365.830732800000021,0x02,,
365.830819200000008,0xCB,,
365.830905599999994,0x25,,
365.830991999999981,0xBA,,
365.831078400000024,0xD4,,
365.831164800000010,0xA5,,
365.831251199999997,0x02,,
365.831337599999983,0x39,,
365.831424000000027,0x5E,,
365.831510400000013,0x00,,
366.330557999999996,0x01,,
366.330644399999983,0x0A,,
366.330730800000026,0x02,,
366.330817200000013,0xCB,,
366.330903599999999,0x25,,
366.330989999999986,0xBA,,
366.331076399999972,0xD4,,
366.331162800000016,0xA5,,
366.331249200000002,0x02,,
366.331335599999989,0x39,,
366.331421999999975,0x5E,,
366.331508400000018,0x00,,
366.830564600000002,0x01,,
366.830650999999989,0x0A,,
366.830737399999975,0x02,,
366.830823800000019,0xCC,,
366.830910200000005,0x25,,
366.830996599999992,0xA2,,
366.831082999999978,0xDC,,
366.831169400000022,0xA5,,
366.831255800000008,0x02,,
366.831342199999995,0xEC,,
366.831428599999981,0xD8,,
366.831515000000024,0x00,,
367.330579800000010,0x01,,
367.330666199999996,0x0A,,
367.330752599999983,0x02,,
367.330839000000026,0xCC,,
367.330925400000012,0x25,,
367.331011799999999,0xA2,,
367.331098199999985,0xDC,,
367.331184599999972,0xA5,,
367.331271000000015,0x02,,
367.331357400000002,0xEC,,
367.331443799999988,0xD8,,
367.331530199999975,0x00,,
367.830595049999999,0x01,,
367.830681449999986,0x0A,,
367.830767849999972,0x02,,
367.830854250000016,0xCD,,
367.830940650000002,0x25,,
367.831027049999989,0x8A,,
367.831113449999975,0xE4,,
367.831199850000019,0xA5,,
367.831286250000005,0x02,,
367.831372649999992,0x50,,
367.831459049999978,0x51,,
367.831545450000021,0x00,,
368.330610299999989,0x01,,
368.330696699999976,0x0A,,
368.330783100000019,0x02,,
368.330869500000006,0xCD,,
368.330955899999992,0x25,,
368.331042299999979,0x8A,,
368.331128700000022,0xE4,,
368.331215100000009,0xA5,,
368.331301499999995,0x02,,
368.331387899999982,0x50,,
368.331474300000025,0x51,,
368.331560700000011,0x00,,
368.830625549999979,0x01,,
368.830711950000023,0x0A,,
368.830798350000009,0x02,,
368.830884749999996,0xCE,,
368.830971149999982,0x25,,
368.831057550000025,0xF2,,
368.831143950000012,0xEB,,
368.831230349999998,0xA5,,
368.831316749999985,0x02,,
368.831403150000028,0xC0,,
368.831489550000015,0x79,,
368.831575950000001,0x00,,
369.330632149999985,0x01,,
369.330718549999972,0x0A,,
369.330804950000015,0x02,,
369.330891350000002,0xCE,,
369.330977749999988,0x25,,
369.331064149999975,0xF2,,
369.331150550000018,0xEB,,
369.331236950000005,0xA5,,
369.331323349999991,0x02,,
369.331409749999978,0xC0,,
369.331496150000021,0x79,,
369.331582550000007,0x00,,
369.830638749999991,0x01,,
369.830725149999978,0x0A,,
369.830811550000021,0x02,,
369.830897950000008,0xCF,,
369.830984349999994,0x25,,
369.831070749999981,0xDA,,
369.831157150000024,0xF3,,
369.831243550000011,0xA5,,
369.831329949999997,0x02,,
369.831416349999984,0xB6,,
369.831502750000027,0xF1,,
369.831589150000013,0x00,,
370.330653949999999,0x01,,
370.330740349999985,0x0A,,
370.330826750000028,0x02,,
370.330913150000015,0xCF,,
370.330999550000001,0x25,,
370.331085949999988,0xDA,,
370.331172349999974,0xF3,,
370.331258750000018,0xA5,,
370.331345150000004,0x02,,
370.331431549999991,0xB6,,
370.331517949999977,0xF1,,
370.331604350000021,0x00,,
370.830660550000005,0x01,,
370.830746949999991,0x0A,,
370.830833349999978,0x02,,
370.830919750000021,0xD0,,
370.831006150000007,0x25,,
370.831092549999994,0xC2,,
370.831178949999980,0xFB,,
370.831265350000024,0xA5,,
370.831351750000010,0x02,,
370.831438149999997,0xBB,,
370.831524549999983,0x74,,
370.831610950000027,0x00,,
371.330658500000027,0x01,,
371.330744900000013,0x0A,,
371.330831300000000,0x02,,
371.330917699999986,0xD0,,
371.331004099999973,0x25,,
371.331090500000016,0xC2,,
371.331176900000003,0xFB,,
371.331263299999989,0xA5,,
371.331349699999976,0x02,,
371.331436100000019,0xBB,,
371.331522500000005,0x74,,
371.331608899999992,0x00,,
371.830673750000017,0x01,,
371.830760150000003,0x0A,,
371.830846549999990,0x02,,
371.830932949999976,0xD1,,
371.831019350000020,0x25,,
371.831105750000006,0xAA,,
371.831192149999993,0x83,,
371.831278549999979,0xA6,,
371.831364950000022,0x02,,
371.831451350000009,0xE3,,
371.831537749999995,0xE9,,
371.831624149999982,0x00,,
372.330689000000007,0x01,,
372.330775399999993,0x0A,,
372.330861799999980,0x02,,
372.330948200000023,0xD1,,
372.331034600000010,0x25,,
372.331120999999996,0xAA,,
372.331207399999982,0x83,,
372.331293800000026,0xA6,,
372.331380200000012,0x02,,
372.331466599999999,0xE3,,
372.331552999999985,0xE9,,
372.331639399999972,0x00,,
372.830704249999997,0x01,,
372.830790649999983,0x0A,,
372.830877050000026,0x02,,
372.830963450000013,0xD2,,
372.831049849999999,0x25,,
372.831136249999986,0x92,,
372.831222649999972,0x8B,,
372.831309050000016,0xA6,,
372.831395450000002,0x02,,
372.831481849999989,0x72,,
372.831568249999975,0x65,,
372.831654650000019,0x00,,
373.330719450000004,0x01,,
373.330805849999990,0x0A,,
373.330892249999977,0x02,,
373.330978650000020,0xD2,,
373.331065050000007,0x25,,
373.331151449999993,0x92,,
373.331237849999980,0x8B,,
373.331324250000023,0xA6,,
373.331410650000009,0x02,,
373.331497049999996,0x72,,
373.331583449999982,0x65,,
373.331669850000026,0x00,,
373.830726050000010,0x01,,
373.830812449999996,0x0A,,
373.830898849999983,0x02,,
373.830985250000026,0xD3,,
373.831071650000013,0x25,,
373.831158049999999,0xFA,,
373.831244449999986,0x92,,
373.831330849999972,0xA6,,
373.831417250000015,0x02,,
373.831503650000002,0x04,,
373.831590049999988,0xA9,,
373.831676449999975,0x00,,
374.330732650000016,0x01,,
374.330819050000002,0x0A,,
374.330905449999989,0x02,,
374.330991849999975,0xD3,,
374.331078250000019,0x25,,
374.331164650000005,0xFA,,
374.331251049999992,0x92,,
374.331337449999978,0xA6,,
374.331423850000022,0x02,,
374.331510250000008,0x04,,
374.331596649999994,0xA9,,
374.331683049999981,0x00,,
374.830739250000022,0x01,,
374.830825650000008,0x0A,,
374.830912049999995,0x02,,
374.830998449999981,0xD4,,
374.831084850000025,0x25,,
374.831171250000011,0xE2,,
374.831257649999998,0x9A,,
374.831344049999984,0xA6,,
374.831430450000028,0x02,,
374.831516850000014,0xD1,,
374.831603250000001,0x2F,,
374.831689649999987,0x00,,
375.330737199999987,0x01,,
375.330823599999974,0x0A,,
375.330910000000017,0x02,,
375.330996400000004,0xD4,,
375.331082799999990,0x25,,
375.331169199999977,0xE2,,
375.331255600000020,0x9A,,
375.331342000000006,0xA6,,
375.331428399999993,0x02,,
375.331514799999979,0xD1,,
375.331601200000023,0x2F,,
375.331687600000009,0x00,,
375.830743799999993,0x01,,
375.830830199999980,0x0A,,
375.830916600000023,0x02,,
375.831003000000010,0xD5,,
375.831089399999996,0x25,,
375.831175799999983,0xCA,,
375.831262200000026,0xA2,,
375.831348600000013,0xA6,,
375.831434999999999,0x02,,
375.831521399999986,0x6D,,
375.831607799999972,0xA6,,
375.831694200000015,0x00,,
376.330750399999999,0x01,,
376.330836799999986,0x0A,,
376.330923199999972,0x02,,
376.331009600000016,0xD5,,
376.331096000000002,0x25,,
376.331182399999989,0xCA,,
376.331268799999975,0xA2,,
376.331355200000019,0xA6,,
376.331441600000005,0x02,,
376.331527999999992,0x6D,,
376.331614399999978,0xA6,,
376.331700800000021,0x00,,
376.830765600000007,0x01,,
376.830851999999993,0x0A,,
376.830938399999980,0x02,,
376.831024800000023,0xD6,,
376.831111200000009,0x25,,
376.831197599999996,0xB2,,
376.831283999999982,0xAA,,
376.831370400000026,0xA6,,
376.831456800000012,0x02,,
376.831543199999999,0x3C,,
376.831629599999985,0x3F,,
376.831715999999972,0x00,,
377.330772200000013,0x01,,
377.330858599999999,0x0A,,
377.330944999999986,0x02,,
377.331031399999972,0xD6,,
377.331117800000015,0x25,,
377.331204200000002,0xB2,,
377.331290599999988,0xAA,,
377.331376999999975,0xA6,,
377.331463400000018,0x02,,
377.331549800000005,0x3C,,
377.331636199999991,0x3F,,
377.331722599999978,0x00,,
377.830796099999986,0x01,,
377.830882499999973,0x0A,,
377.830968900000016,0x02,,
377.831055300000003,0xD7,,
377.831141699999989,0x25,,
377.831228099999976,0x9A,,
377.831314500000019,0xB2,,
377.831400900000006,0xA6,,
377.831487299999992,0x02,,
377.831573699999979,0x4A,,
377.831660100000022,0xB7,,
377.831746500000008,0x00,,
378.330802650000010,0x01,,
378.330889049999996,0x0A,,
378.330975449999983,0x02,,
378.331061850000026,0xD7,,
378.331148250000012,0x25,,
378.331234649999999,0x9A,,
378.331321049999985,0xB2,,
378.331407449999972,0xA6,,
378.331493850000015,0x02,,
378.331580250000002,0x4A,,
378.331666649999988,0xB7,,
378.331753049999975,0x00,,
378.830817900000000,0x01,,
378.830904299999986,0x0A,,
378.830990699999973,0x02,,
378.831077100000016,0xD8,,
378.831163500000002,0x25,,
378.831249899999989,0x82,,
378.831336299999975,0xBA,,
378.831422700000019,0xA6,,
378.831509100000005,0x02,,
378.831595499999992,0xD7,,
378.831681899999978,0x30,,
378.831768300000022,0x00,,
379.330824500000006,0x01,,
379.330910899999992,0x0A,,
379.330997299999979,0x02,,
379.331083700000022,0xD8,,
379.331170100000008,0x25,,
379.331256499999995,0x82,,
379.331342899999981,0xBA,,
379.331429300000025,0xA6,,
379.331515700000011,0x02,,
379.331602099999998,0xD7,,
379.331688499999984,0x30,,
379.331774900000028,0x00,,
379.830839749999996,0x01,,
379.830926099999999,0x0A,,
379.831012550000025,0x02,,
379.831098950000012,0xD9,,
379.831185349999998,0x25,,
379.831271749999985,0xEA,,
379.831358150000028,0xC1,,
379.831444550000015,0xA6,,
379.831530950000001,0x02,,
379.831617349999988,0x7F,,
379.831703749999974,0x5D,,
379.831790150000018,0x00,,
380.330846300000019,0x01,,
380.330932700000005,0x0A,,
380.331019099999992,0x02,,
380.331105499999978,0xD9,,
380.331191900000022,0x25,,
380.331278300000008,0xEA,,
380.331364699999995,0xC1,,
380.331451099999981,0xA6,,
380.331537500000024,0x02,,
380.331623900000011,0x7F,,
380.331710299999997,0x5D,,
380.331796699999984,0x00,,
380.830852900000025,0x01,,
380.830939300000011,0x0A,,
380.831025699999998,0x02,,
380.831112099999984,0xDA,,
380.831198500000028,0x25,,
380.831284900000014,0xD2,,
380.831371300000001,0xC9,,
380.831457699999987,0xA6,,
380.831544099999974,0x02,,
380.831630500000017,0xEE,,
380.831716900000004,0xD1,,
380.831803299999990,0x00,,
381.330859499999974,0x01,,
381.330945900000017,0x0A,,
381.331032300000004,0x02,,
381.331118699999990,0xDA,,
381.331205099999977,0x25,,
381.331291500000020,0xD2,,
381.331377900000007,0xC9,,
381.331464299999993,0xA6,,
381.331550699999980,0x02,,
381.331637100000023,0xEE,,
381.331723500000010,0xD1,,
381.331809899999996,0x00,,
381.830874750000021,0x01,,
381.830961150000007,0x0A,,
381.831047549999994,0x02,,
381.831133949999980,0xDB,,
381.831220350000024,0x25,,
381.831306750000010,0xBA,,
381.831393149999997,0xD1,,
381.831479549999983,0xA6,,
381.831565950000027,0x02,,
381.831652350000013,0x58,,
381.831738750000000,0x4C,,
381.831825149999986,0x00,,
382.330881299999987,0x01,,
382.330967699999974,0x0A,,
382.331054100000017,0x02,,
382.331140500000004,0xDB,,
382.331226899999990,0x25,,
382.331313299999977,0xBA,,
382.331399700000020,0xD1,,
382.331486100000006,0xA6,,
382.331572499999993,0x02,,
382.331658899999979,0x58,,
382.331745300000023,0x4C,,
382.331831700000009,0x00,,
382.830887899999993,0x01,,
382.830974299999980,0x0A,,
382.831060700000023,0x02,,
382.831147100000010,0xDC,,
382.831233499999996,0x25,,
382.831319899999983,0xA2,,
382.831406300000026,0xD9,,
382.831492700000013,0xA6,,
382.831579099999999,0x02,,
382.831665499999986,0x8D,,
382.831751899999972,0xCA,,
382.831838300000015,0x00,,
383.330885850000016,0x01,,
383.330972250000002,0x0A,,
383.331058649999989,0x02,,
383.331145049999975,0xDC,,
383.331231450000018,0x25,,
383.331317850000005,0xA2,,
383.331404249999991,0xD9,,
383.331490649999978,0xA6,,
383.331577050000021,0x02,,
383.331663450000008,0x8D,,
383.331749849999994,0xCA,,
383.331836249999981,0x00,,
383.830909749999989,0x01,,
383.830996149999976,0x0A,,
383.831082550000019,0x02,,
383.831168950000006,0xDD,,
383.831255349999992,0x25,,
383.831341749999979,0x8A,,
383.831428150000022,0xE1,,
383.831514550000009,0xA6,,
383.831600949999995,0x02,,
383.831687349999982,0x31,,
383.831773750000025,0x43,,
383.831860150000011,0x00,,
384.330907700000012,0x01,,
384.330994099999998,0x0A,,
384.331080499999985,0x02,,
384.331166900000028,0xDD,,
384.331253300000014,0x25,,
384.331339700000001,0x8A,,
384.331426099999987,0xE1,,
384.331512499999974,0xA6,,
384.331598900000017,0x02,,
384.331685300000004,0x31,,
384.331771699999990,0x43,,
384.331858099999977,0x00,,
384.830914300000018,0x01,,
384.831000650000021,0x0A,,
384.831087050000008,0x02,,
384.831173449999994,0xDE,,
384.831259900000020,0x25,,
384.831346250000024,0xF2,,
384.831432699999993,0xE8,,
384.831519099999980,0xA6,,
384.831605500000023,0x02,,
384.831691850000027,0xA0,,
384.831778299999996,0x8B,,
384.831864699999983,0x00,,
385.330929500000025,0x01,,
385.331015900000011,0x0A,,
385.331102299999998,0x02,,
385.331188699999984,0xDE,,
385.331275100000028,0x25,,
385.331361500000014,0xF2,,
385.331447900000001,0xE8,,
385.331534299999987,0xA6,,
385.331620699999974,0x02,,
385.331707100000017,0xA0,,
385.331793500000003,0x8B,,
385.331879899999990,0x00,,
385.830944750000015,0x01,,
385.831031150000001,0x0A,,
385.831117549999988,0x02,,
385.831203949999974,0xDF,,
385.831290350000017,0x25,,
385.831376750000004,0xDA,,
385.831463149999990,0xF0,,
385.831549549999977,0xA6,,
385.831635950000020,0x02,,
385.831722350000007,0xD6,,
385.831808749999993,0x03,,
385.831895149999980,0x00,,
386.330951299999981,0x01,,
386.331037700000024,0x0A,,
386.331124100000011,0x02,,
386.331210499999997,0xDF,,
386.331296950000024,0x25,,
386.331383300000027,0xDA,,
386.331469749999997,0xF0,,
386.331556149999983,0xA6,,
386.331642550000026,0x02,,
386.331728899999973,0xD6,,
386.331815349999999,0x03,,
386.331901700000003,0x00,,
386.830957899999987,0x01,,
386.831044299999974,0x0A,,
386.831130700000017,0x02,,
386.831217100000003,0xE0,,
386.831303499999990,0x25,,
386.831389899999976,0xC2,,
386.831476300000020,0xF8,,
386.831562700000006,0xA6,,
386.831649099999993,0x02,,
386.831735499999979,0xBB,,
386.831821900000023,0x81,,
386.831908300000009,0x00,,
387.330955850000009,0x01,,
387.331042249999996,0x0A,,
387.331128649999982,0x02,,
387.331215050000026,0xE0,,
387.331301450000012,0x25,,
387.331387849999999,0xC2,,
387.331474249999985,0xF8,,
387.331560649999972,0xA6,,
387.331647050000015,0x02,,
387.331733450000002,0xBB,,
387.331819849999988,0x81,,
387.331906249999975,0x00,,
387.830962450000015,0x01,,
387.831048850000002,0x0A,,
387.831135249999988,0x02,,
387.831221649999975,0xE1,,
387.831308050000018,0x25,,
387.831394450000005,0xAA,,
387.831480849999991,0x80,,
387.831567249999978,0xA7,,
387.831653650000021,0x02,,
387.831740050000008,0x83,,
387.831826449999994,0x1D,,
387.831912849999981,0x00,,
388.330977700000005,0x01,,
388.331064099999992,0x0A,,
388.331150499999978,0x02,,
388.331236900000022,0xE1,,
388.331323300000008,0x25,,
388.331409699999995,0xAA,,
388.331496099999981,0x80,,
388.331582500000025,0xA7,,
388.331668900000011,0x02,,
388.331755299999998,0x83,,
388.331841699999984,0x1D,,
388.331928100000027,0x00,,
388.830984249999972,0x01,,
388.831070650000015,0x0A,,
388.831157050000002,0x02,,
388.831243449999988,0xE2,,
388.831329849999975,0x25,,
388.831416250000018,0x92,,
388.831502650000004,0x88,,
388.831589049999991,0xA7,,
388.831675449999977,0x02,,
388.831761850000021,0x12,,
388.831848250000007,0x91,,
388.831934649999994,0x00,,
389.330999500000019,0x01,,
389.331085900000005,0x0A,,
389.331172299999992,0x02,,
389.331258699999978,0xE2,,
389.331345100000021,0x25,,
389.331431500000008,0x92,,
389.331517899999994,0x88,,
389.331604299999981,0xA7,,
389.331690700000024,0x02,,
389.331777100000011,0x12,,
389.331863499999997,0x91,,
389.331949899999984,0x00,,
389.831014750000008,0x01,,
389.831101100000012,0x0A,,
389.831187499999999,0x02,,
389.831273899999985,0xE3,,
389.831360350000011,0x25,,
389.831446700000015,0xFA,,
389.831533149999984,0x8F,,
389.831619550000028,0xA7,,
389.831705950000014,0x02,,
389.831792300000018,0x62,,
389.831878749999987,0x3D,,
389.831965149999974,0x00,,
390.331021299999975,0x01,,
390.331107700000018,0x0A,,
390.331194100000005,0x02,,
390.331280499999991,0xE3,,
390.331366899999978,0x25,,
390.331453300000021,0xFA,,
390.331539700000008,0x8F,,
390.331626099999994,0xA7,,
390.331712499999981,0x02,,
390.331798900000024,0x62,,
390.331885300000010,0x3D,,
390.331971699999997,0x00,,
390.831027899999981,0x01,,
390.831114300000024,0x0A,,
390.831200700000011,0x02,,
390.831287099999997,0xE4,,
390.831373499999984,0x25,,
390.831459900000027,0xE2,,
390.831546300000014,0x97,,
390.831632700000000,0xA7,,
390.831719099999987,0x02,,
390.831805499999973,0x72,,
390.831891900000016,0xBA,,
390.831978300000003,0x00,,
391.331043150000028,0x01,,
391.331129550000014,0x0A,,
391.331215950000001,0x02,,
391.331302349999987,0xE4,,
391.331388749999974,0x25,,
391.331475150000017,0xE2,,
391.331561550000004,0x97,,
391.331647949999990,0xA7,,
391.331734349999977,0x02,,
391.331820750000020,0x72,,
391.331907150000006,0xBA,,
391.331993549999993,0x00,,
391.831049699999994,0x01,,
391.831136099999981,0x0A,,
391.831222500000024,0x02,,
391.831308900000010,0xE5,,
391.831395299999997,0x25,,
391.831481699999983,0xCA,,
391.831568100000027,0x9F,,
391.831654500000013,0xA7,,
391.831740900000000,0x02,,
391.831827299999986,0xC1,,
391.831913699999973,0x33,,
391.832000100000016,0x00,,
392.331047650000016,0x01,,
392.331134050000003,0x0A,,
392.331220449999989,0x02,,
392.331306849999976,0xE5,,
392.331393250000019,0x25,,
392.331479650000006,0xCA,,
392.331566049999992,0x9F,,
392.331652449999979,0xA7,,
392.331738850000022,0x02,,
392.331825250000009,0xC1,,
392.331911649999995,0x33,,
392.331998049999982,0x00,,
392.831054250000022,0x01,,
392.831140650000009,0x0A,,
392.831227049999995,0x02,,
392.831313449999982,0xE6,,
392.831399850000025,0x25,,
392.831486250000012,0xB2,,
392.831572649999998,0xA7,,
392.831659049999985,0xA7,,
392.831745450000028,0x02,,
392.831831850000015,0x9F,,
392.831918250000001,0xAA,,
392.832004649999988,0x00,,
393.331069500000012,0x01,,
393.331155899999999,0x0A,,
393.331242299999985,0x02,,
393.331328699999972,0xE6,,
393.331415100000015,0x25,,
393.331501500000002,0xB2,,
393.331587899999988,0xA7,,
393.331674299999975,0xA7,,
393.331760700000018,0x02,,
393.331847100000005,0x9F,,
393.331933499999991,0xAA,,
393.332019899999977,0x00,,
393.831084700000019,0x01,,
393.831171100000006,0x0A,,
393.831257499999992,0x02,,
393.831343899999979,0xE7,,
393.831430300000022,0x25,,
393.831516700000009,0x9A,,
393.831603099999995,0xAF,,
393.831689499999982,0xA7,,
393.831775900000025,0x02,,
393.831862300000012,0x2C,,
393.831948699999998,0x23,,
393.832035099999985,0x00,,
394.331091300000026,0x01,,
394.331177700000012,0x0A,,
394.331264099999999,0x02,,
394.331350499999985,0xE7,,
394.331436900000028,0x25,,
394.331523300000015,0x9A,,
394.331609700000001,0xAF,,
394.331696099999988,0xA7,,
394.331782499999974,0x02,,
394.331868900000018,0x2C,,
394.331955300000004,0x23,,
394.332041699999991,0x00,,
394.831115150000016,0x01,,
394.831201550000003,0x0A,,
394.831287949999989,0x02,,
394.831374349999976,0xE8,,
394.831460750000019,0x25,,
394.831547150000006,0x82,,
394.831633549999992,0xB7,,
394.831719949999979,0xA7,,
394.831806350000022,0x02,,
394.831892750000009,0x74,,
394.831979149999995,0xA5,,
394.832065549999982,0x00,,
395.331113099999982,0x01,,
395.331199500000025,0x0A,,
395.331285900000012,0x02,,
395.331372299999998,0xE8,,
395.331458699999985,0x25,,
395.331545100000028,0x82,,
395.331631500000015,0xB7,,
395.331717900000001,0xA7,,
395.331804299999988,0x02,,
395.331890699999974,0x74,,
395.331977100000017,0xA5,,
395.332063500000004,0x00,,
395.831119699999988,0x01,,
395.831206099999974,0x0A,,
395.831292500000018,0x02,,
395.831378900000004,0xE9,,
395.831465299999991,0x25,,
395.831551699999977,0xEA,,
395.831638100000021,0xBE,,
395.831724500000007,0xA7,,
395.831810899999994,0x02,,
395.831897299999980,0xC7,,
395.831983700000023,0x68,,
395.832070100000010,0x00,,
396.331126299999994,0x01,,
396.331212649999998,0x0A,,
396.331299049999984,0x02,,
396.331385450000028,0xE9,,
396.331471899999997,0x25,,
396.331558299999983,0xEA,,
396.331644700000027,0xBE,,
396.331731100000013,0xA7,,
396.331817500000000,0x02,,
396.331903899999986,0xC7,,
396.331990299999973,0x68,,
396.332076700000016,0x00,,
396.831141500000001,0x01,,
396.831227899999988,0x0A,,
396.831314299999974,0x02,,
396.831400700000017,0xEA,,
396.831487100000004,0x25,,
396.831573499999990,0xD2,,
396.831659899999977,0xC6,,
396.831746300000020,0xA7,,
396.831832700000007,0x02,,
396.831919099999993,0x8D,,
396.832005499999980,0xE5,,
396.832091900000023,0x00,,
397.331139450000023,0x01,,
397.331225850000010,0x0A,,
397.331312249999996,0x02,,
397.331398649999983,0xEA,,
397.331485050000026,0x25,,
397.331571450000013,0xD2,,
397.331657849999999,0xC6,,
397.331744249999986,0xA7,,
397.331830649999972,0x02,,
397.331917050000015,0x8D,,
397.332003450000002,0xE5,,
397.332089849999988,0x00,,
397.831163300000014,0x01,,
397.831249700000001,0x0A,,
397.831336099999987,0x02,,
397.831422499999974,0xEB,,
397.831508900000017,0x25,,
397.831595300000004,0xBA,,
397.831681699999990,0xCE,,
397.831768099999977,0xA7,,
397.831854500000020,0x02,,
397.831940900000006,0xFE,,
397.832027299999993,0x79,,
397.832113699999979,0x00,,
398.331178550000004,0x01,,
398.331264949999991,0x0A,,
398.331351349999977,0x02,,
398.331437750000021,0xEB,,
398.331524150000007,0x25,,
398.331610549999994,0xBA,,
398.331696949999980,0xCE,,
398.331783350000023,0xA7,,
398.331869750000010,0x02,,
398.331956149999996,0xFE,,
398.332042549999983,0x79,,
398.332128950000026,0x00,,
398.831185100000027,0x01,,
398.831271500000014,0x0A,,
398.831357900000000,0x02,,
398.831444299999987,0xEC,,
398.831530699999973,0x25,,
398.831617100000017,0xA2,,
398.831703500000003,0xD6,,
398.831789899999990,0xA7,,
398.831876299999976,0x02,,
398.831962700000020,0xEE,,
398.832049100000006,0xFE,,
398.832135499999993,0x00,,
399.331191699999977,0x01,,
399.331278100000020,0x0A,,
399.331364500000007,0x02,,
399.331450899999993,0xEC,,
399.331537299999979,0x25,,
399.331623700000023,0xA2,,
399.331710100000009,0xD6,,
399.331796499999996,0xA7,,
399.331882899999982,0x02,,
399.331969300000026,0xEE,,
399.332055700000012,0xFE,,
399.332142099999999,0x00,,
399.831206950000023,0x01,,
399.831293350000010,0x0A,,
399.831379749999996,0x02,,
399.831466149999983,0xED,,
399.831552550000026,0x25,,
399.831638950000013,0x8A,,
399.831725349999999,0xDE,,
